States,ItemLabels,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019
KWARA,Bread unsliced 500g / 1 loaf,267.5,268.75,250.0,287.5,292.85715,265.2,303.57144,236.25,237.78562499999998,247.8115,291.07144,295.33334,256.27,280.0,304.54544,280.0,285.0,277.27274,300.0,273.63635,295.45456,271.66666,270.30768,270.0,306.66666,295.55554,285.535,270.9091,287.27274,284.16666,280.76923,289.0909,286.36365,284.545454545455,265.3846,285.41666,295.45456,286.36365,277.77777,270.0,295.45456,281.81818,286.36365,293.75,295.83334
KWARA,Broken Rice (Ofada) / 1Kg,185.715,185.0,204.67,200.0,207.14,208.4864,275.0,285.71,339.284999999999,299.4449,321.43,321.43,325.785,316.43,380.0,440.9524,500.0,550.0,555.0,525.11,526.0,526.0,526.0,525.0,520.0,520.0,505.3565,469.84128,498.39926,502.37338,500.5,500.0,500.0,499.581927,506.92258,500.0,501.76672,500.09,465.321,466.03,480.12,470.09,430.23,450.0,431.06
KWARA,Catfish (obokun) fresh,,,,,,,,,,,,,903.32666,790.2783,735.715,733.3333,761.3492,750.0,721.43,766.665,759.33167,850.6667,866.675,865.0,900.0,956.0,802.1735,850.0,850.0,901.4286,915.0,1050.0,1000.0,992.85714285714,1020.0,933.3333,935.3333,925.0,925.6667,975.0,950.0,883.3333,870.0,900.0,866.6667
KWARA,Catfish :dried,,,,,,,,,,,,,1306.1133,1359.5233,1364.395,1384.5487,1395.127,1316.445,1381.25,1330.52,1316.9843,1376.551,1289.28,1271.3889,13465.0,1254.32,1124.4318,1144.4445,1205.0869,1233.3334,1224.5454,1198.899,1204.2767,1329.54545454545,1456.7974,1541.4863,1544.7811,1493.3081,1488.771,1490.4762,1450.982,1391.0256,1348.3975,1351.41,1325.641
KWARA,Catfish Smoked,,,,,,,,,,,,,1236.283,1271.43,1200.0,1228.57,1217.14,1205.71,1294.28,1282.85,1270.9386,1331.6666,1312.1,1313.3334,1090.909,1000.0,1141.6666,1124.0741,1183.3334,990.95026,1098.0392,1113.3334,1133.3334,1211.11111111111,1152.3922,1220.0,1119.4436,1203.98,1215.5845,1384.9207,1408.08,1352.381,1325.0,1373.33,1400.0
KWARA,Chicken Feet / 1Kg,646.67,676.67,680.0,680.0,675.0,679.3875,680.0,766.6667,750,770.0091,700.0,750.0,746.175,900.0,916.6667,933.3333,1050.0,1054.452,1166.6666,911.11,910.55,905.0,960.0,959.5,960.0,935.0,969.0833,975.0,1100.0,1150.0,1191.6666,1200.0,1160.0,1180,1086.6666,1000.0,1122.5,1005.4167,986.6667,985.4167,916.6667,873.3333,826.19446,865.0,830.15
KWARA,Chicken Wings / 1Kg,683.3333,700.0,750.0,866.6667,812.5,918.0,866.6667,820.0,883.333333333333,828.1651,850.0,850.0,856.57623,925.0,930.0,956.94446,1075.0,1050.0,1120.0,1150.0,1150.69,1120.68,1075.0,1065.0,1025.0,955.0,1053.5392,937.5,986.6667,1058.3334,1066.6666,1166.6666,1283.3334,1066.6666666666667,1107.1428,902.0,1002.0833,952.0833,931.4286,958.3333,906.6667,852.0833,821.1111,866.66,851.03
KWARA,Dried Fish Sardine,,,,,,,,,,,,,1290.5717,1291.0,1295.167,1293.695,1298.4962,1300.0,1300.55,1298.78,1200.0,1200.0,1246.65,1240.7407,1266.6666,1255.0,1265.7799,1285.7142,1300.0,1250.0,1277.7778,1247.619,1240.7407,1333.3333333333335,1338.3838,1440.909,1421.6666,1433.3334,1436.6666,1405.1282,1436.67,1376.9231,1366.6666,1376.66,1390.15
KWARA,Evaporated tinned milk carnation 170g / 1 unit,120.0,120.0,118.75,125.0,116.875,124.95,126.666664,127.49,133.333333333333,134.49023,130.0,130.0,136.47,140.0,150.0,163.33333,172.5,165.0,168.0,170.0,180.0,165.0,165.0,176.0,172.5,170.0,170.0,163.33333,173.33333,170.0,170.0,175.0,150.0,140,140.0,170.0,170.0,160.0,168.0,150.0,163.33333,150.0,150.0,150.0,159.34
KWARA,"Evaporated tinned milk(peak), 170g / 1 unit",146.66667,148.71428,140.42857,144.83333,147.27272,146.73428,149.81818,142.38095,149.523809523809,167.87497,164.10715,164.16667,165.55667,177.38095,205.0,202.14285,205.0,203.57143,204.61539,205.625,207.22223,205.71428,205.71428,203.33333,202.72728,200.76923,196.0,199.28572,205.55556,201.42857,200.66667,204.0,199.23077,205.71428571428572,197.33333,198.8,199.23077,198.57143,196.66667,187.6923,197.14285,194.16667,190.0,198.18,186.0
KWARA,Frozen chicken / 1 unit,1200.0,1500.0,1281.9967,1211.4976,1274.8334,1242.0,1211.4976,1575.0,1566.66666666666,1505.0569,1372.995,1500.0,1494.965,1350.0,1400.0,1750.0,1700.0,1750.0,1350.0,1450.0,1450.725,1300.0,1250.0,1250.0,1250.0,1350.0,1406.414,1550.0,1450.0,1500.0,1500.0,1450.0,1350.0,1400,1300.0,1350.0,1300.0,1350.0,1360.0,1400.0,1450.0,1500.0,1500.0,1450.0,1554.03
KWARA,"Gari white,sold loose / 1Kg",162.472,164.99742,167.54071,163.43333,183.8,182.16129,166.27106,183.615,176.6066666666665,173.19382,187.52678,173.69,175.71666,189.03607,223.14107,242.69968,243.23363,283.2916,276.16882,278.77188,289.65704,225.58,218.16539,204.71509,185.51791,150.0287,151.60414,188.76593,159.25423,162.4269,146.51291,154.56383,162.61568,156.756874561753,125.47905,112.87359,128.0248,120.265434,95.569084,102.36636,104.91167,105.32164,134.61539,118.13,119.81061
KWARA,"Gari yellow,sold loose / 1Kg",176.17633,177.181,173.17934,176.45833,186.941,199.841,184.58234,204.30286, ,204.3224,205.78917,210.15083,208.3,197.50626,250.15013,250.55795,251.10918,302.25598,306.2762,300.53915,306.59555,295.33,291.7,275.0882,205.2739,156.81818,155.0,205.55136,190.80157,192.78409,192.42424,210.0974,214.61932,197.649961149961,171.21213,162.16913,169.67532,161.02272,140.94156,146.12863,141.21124,118.030304,134.63203,117.99,153.65115
KWARA,"Groundnut oil: 1 bottle, specify bottle",,,,,,,,,,,,,498.42,505.33,497.33,500.0,507.89,500.0,492.54,505.0,503.23,500.75,500.75,500.2381,530.0,530.6667,577.7778,606.6667,648.8889,660.0,654.6667,654.44446,661.1111,575.0000000000001,536.0,542.7451,546.6667,526.61,491.33334,505.92593,539.997,505.18518,500.33334,518.51,555.55554
KWARA,Iced Sardine,,,,,,,,,,,,,748.095,750.0,750.55,757.045,755.91675,760.0,767.28,765.0,740.0,825.0,900.0,900.0,920.0,950.24,912.5492,1034.091,1061.9032,1153.3334,1163.3334,1150.0,1158.6957,1150,1133.3334,1033.3334,925.0,900.0,920.0,954.5455,900.0,900.021,900.0,950.0,966.6667
KWARA,Irish potato,,,,,,,,,,,,,161.31667,166.666,167.67,167.755,162.03873,162.15,164.17,163.75,157.84871,151.25,145.85,145.83333,180.0,198.0,163.29828,198.84259,204.2149,208.80952,227.91667,232.91667,200.0,208.333333333333,256.7619,247.91667,220.56662,218.92628,206.25,209.04631,204.305,200.16667,174.75961,218.75,277.77777
KWARA,Mackerel : frozen,,,,,,,,,,,,,783.1383,750.0,700.0,733.3333,836.9656,756.25,755.0,750.3,742.0467,733.3333,750.0,750.0,818.1818,700.0,751.1554,633.3333,700.0,717.9292,800.0,900.0,1087.037,900,1075.0,1000.0,908.6667,950.0,925.0,900.0,850.0,875.0,850.0,850.0,856.13
KWARA,Maize grain white sold loose,,,,,,,,,,,,,149.46,163.0,173.04,175.44,198.63,190.43,179.54,167.67,153.19,190.71,190.71,184.40007,201.70694,185.0,159.51898,180.94041,196.1777,120.64242,118.17568,111.56812,117.73066,116.4322411165477,125.13784,120.17694,130.28374,125.62242,92.153275,105.20867,102.14923,97.36216,87.18018,87.89,95.64863
KWARA,Maize grain yellow sold loose,,,,,,,,,,,,,150.92,162.64,171.03,173.72,192.98,192.85,179.91,174.44,155.93,193.13,193.13,189.59024,195.18274,201.0,186.45253,180.47556,189.84062,217.01251,221.33183,230.36671,222.16759,209.844322344322,217.12851,122.438614,150.44307,138.49184,94.524055,101.749084,102.55818,90.38085,88.09344,89.57,94.43513
KWARA,Mudfish (aro) fresh / 1Kg,950.0,950.0,950.0,1100.0,1029.41,944.0,969.23,1100.0,1000,1034.0056,1042.855,1100.0,911.63,850.0,950.0,900.0,912.5,950.0,950.0,1150.0,1200.0,1170.3704,1102.725,1092.3914,1070.0,1215.909,1049.3368,981.4286,1017.9545,989.58044,1041.6666,980.0,1004.1667,1076.2962962962963,1137.5,1062.5,1125.0,1005.0,985.0,987.5,950.0,875.0,837.5,850.0,857.12
KWARA,Mudfish : dried / 1Kg,1700.0,1830.555,1729.875,1707.63,1799.098,1916.25,1946.97,1885.8975,1816.705,1891.9231,1856.1383,1911.11,1884.375,2066.6667,2063.6904,2504.762,2445.635,2540.0,2480.754,2224.568,2250.0,2233.3333,2283.14,2285.5176,2450.0,2108.0356,2039.3939,1956.3636,2035.0807,1933.3334,2007.5,1968.8096,2037.5,2014.58333333333,1925.0,1908.3334,2004.7778,1952.0834,1965.4445,1925.303,1896.0366,1856.6666,1804.5454,1847.4,1802.2875
KWARA,Onion bulb / 1Kg,205.555,232.16702,231.79916,228.40416,222.43666,224.75,243.78976,243.88889,254.229166666667,251.82198,276.09372,281.32333,282.35333,171.99286,179.32507,203.92238,190.7529,188.45181,184.49696,216.20067,210.41107,216.3236,214.27647,207.57936,272.73572,287.3512,215.14832,204.32094,202.8373,194.5838,198.01587,217.06973,208.2018,204.672619047619,248.56418,211.70126,228.173,238.09525,213.60117,200.0045,215.77571,200.5413,207.22223,191.29,228.42671
KWARA,"Palm oil: 1 bottle,specify bottle",,,,,,,,,,,,,400.0,383.81,405.19,419.29,427.03,471.11,467.5,461.89,389.2,471.81,471.81,471.33334,464.7619,462.22223,466.66666,476.1905,502.66666,485.09525,457.77777,490.4762,489.16666,488.8888888888889,492.44446,439.36,451.28204,426.66666,427.69232,424.8718,396.19,361.02563,366.66666,405.89,436.69696
KWARA,Plantain(ripe),,,,,,,,,,,,,213.17,194.1,209.03,218.37,220.0,246.03,254.44,269.2,208.11,246.39,199.04445,196.94017,280.0,228.63945,338.82977,292.89294,283.19833,275.0992,275.95364,254.6882,262.61905,218.743645606391,257.8254,179.1625,200.17046,192.61905,190.3924,202.96965,201.88445,204.23535,197.98535,186.44,170.98766
KWARA,Plantain(unripe),,,,,,,,,,,,,217.82,198.99,201.91,224.57,220.0,262.41,259.23,294.43,209.16,262.8,220.22858,220.35577,265.64102,230.0,221.95726,266.58762,244.84674,259.9472,261.97952,267.11954,273.51114,245.058823529412,217.99553,128.80916,181.00961,184.10257,191.12103,180.82707,209.81285,210.48535,185.41667,209.96,189.03293
KWARA,Rice Medium Grained / 1Kg,193.75,199.49,245.31833,251.1875,253.90625,255.55664,262.945,337.2,360.185,363.42316,365.52,341.07,348.14874,404.74667,412.40317,393.53592,397.0707,398.3492,392.85715,334.7025,363.1868,337.60684,320.125,318.57144,278.57144,278.57144,294.13354,313.53592,333.1868,321.42856,310.7143,300.0,314.34836,310.7142857142857,310.7143,307.3935,361.55203,347.29184,325.39682,285.7143,280.42,268.0776,285.7143,268.07,280.31
KWARA,Rice agric sold loose / 1Kg,220.34,221.77222,220.0,221.3,276.34,273.35165,265.625,307.5,306.67,299.2491,322.86,338.9475,332.62,410.715,397.14285,343.75,481.81818,490.18768,488.75,447.62,448.99,381.25,351.3,350.64285,322.7381,284.82144,393.23636,343.75,312.5,304.60165,308.0357,301.3393,303.57144,315.4761904761905,315.4762,308.0357,321.07144,303.57144,304.98767,312.5,281.25,281.25,281.25,312.5,332.01465
KWARA,Rice local sold loose / 1Kg,161.519,163.21466,172.6315,201.98833,216.98357,239.56543,238.88945,287.22482,280.3941666666665,305.8473,291.68042,258.05542,276.34583,290.86874,317.51636,284.36703,341.32654,298.81787,299.5366,269.795,285.8497,268.75,258.06088,252.25839,228.59132,226.29605,220.73056,254.36703,295.8497,265.92172,263.99164,276.9321,242.79472,284.66079811422065,257.5119,259.96634,257.25754,245.77821,238.00562,232.36012,248.73,225.11723,233.58492,219.92,273.655
KWARA,"Rice,imported high quality sold loose / 1Kg",229.272,231.62988,265.78342,281.05865,309.774,363.588,312.26596,386.46768,374.10062499999947,406.16922,411.09875,399.38626,366.8225,387.5846,409.29764,359.1828,391.56393,396.54062,393.6055,367.5407,348.99878,324.509,319.0762,317.83936,312.13358,321.73376,301.7724,329.1828,348.99878,333.21295,355.47305,338.4659,315.65054,322.57271874266957,323.21115,314.76022,329.9266,318.15652,309.80835,305.5476,313.0225,292.4447,290.1631,293.12,353.40186
KWARA,Sweet potato,,,,,,,,,,,,,119.791,119.764,123.99,122.88333,123.304794,122.88,123.805,121.445,110.395424,95.18268,82.421425,77.945694,85.55556,105.88,115.65812,161.10211,153.53801,191.65018,209.88637,195.51155,189.15442,145.151515151515,156.6018,116.772484,129.92064,104.02574,95.58036,105.32407,112.775,106.64021,100.65741,114.28,125.78503
KWARA,Tilapia fish (epiya) fresh,,,,,,,,,,,,,796.35,793.635,789.86,784.93,797.98334,797.5,810.0,800.0,793.04346,800.7407,800.7407,796.6667,800.0,825.45,799.68365,850.0,956.25,969.0909,954.5455,1010.0,1100.0,1002.22222222222,1060.0,936.8421,1075.0,950.0,924.5455,985.0,982.74,950.0,900.8831,933.33,898.24
KWARA,Titus:frozen,,,,,,,,,,,,,681.595,680.0,682.495,684.17554,684.068,689.395,690.395,785.95,771.38,785.73065,760.7889,752.96295,777.8242,842.2583,867.3077,863.7529,902.5,904.7619,913.9935,838.46155,1014.5833,938.6363636363636,1055.3572,930.0325,1089.7322,1074.8237,1062.5,1100.6277,1075.0,1049.0414,994.44446,1009.52,975.55554
KWARA,Tomato / 1Kg,201.29541,150.19833,159.13786,164.21,165.65,168.75,175.44,178.552,195.216547619047,190.19945,222.48343,221.22084,244.04834,237.613,230.01959,226.60542,284.50092,307.6028,310.1704,375.8107,310.55,251.21915,249.88889,240.74086,248.79504,185.21928,202.89116,271.72958,265.5623,269.652,242.35828,261.412,262.42316,231.276455026455,229.4195,206.60632,214.1262,202.22144,189.21718,182.22223,157.05077,104.536125,102.710625,134.56,133.47986
KWARA,"Vegetable oil:1 bottle,specify bottle",,,,,,,,,,,,,490.11,509.66,505.95,518.27,524.97,517.22,537.3,583.33,487.32,517.99,517.99,514.0,505.7143,526.6667,526.6667,546.6667,593.3333,533.3333,527.1111,535.55554,533.3333,514.4444444444446,537.7778,474.93332,487.77777,489.5238,422.22223,425.13,459.23,486.66666,427.77777,444.44,408.57144
KWARA,Wheat flour: prepacked (golden penny 2kg),,,,,,,,,,,,,587.78,535.0,579.16,550.0,533.71,575.0,541.66,550.0,546.25,575.86,575.86,565.1905,590.0,560.0,600.0,586.6667,630.0,633.3333,645.0,654.0,595.0,584,636.6667,680.0,645.0,645.98,642.0,649.4,674.0,675.0,667.5,625.71,636.6667
KWARA,Yam tuber / 1Kg,132.59334,148.24333,128.354,145.80167,191.44833,195.42857,204.4881,201.61337,214.5651190476185,214.47513,215.651,216.309,215.582,199.879,235.18518,246.60172,299.79697,298.01007,292.204,321.51624,242.6825,221.7284,222.79333,221.78339,238.16864,260.0,270.08658,258.76794,295.2344,325.4997,267.67615,299.31088,291.46817,274.995622263915,356.30252,204.99864,213.32954,221.2986,143.64519,154.01555,161.681,107.87656,101.80674,139.32,109.26017
LAGOS,Agric eggs medium size / 1 Dozen,345.25974,353.48486,345.83334,383.52274,345.52448,355.42856,380.45456,365.0,370,528.592,439.83334,458.0,596.9957,591.8182,586.3158,526.3158,528.4211,526.5,468.2353,492.6316,473.6842,461.25,459.41177,473.8889,400.0,490.5263,512.7727,482.38095,462.35294,496.92307,477.03705,503.8095,469.21054,468.0952380952381,447.0,475.0,461.57895,445.88235,448.69565,439.44446,440.0,495.26315,468.125,467.3,465.25
LAGOS,Agric eggs(medium size price of one) / 1 Piece,29.583334,29.375,29.444445,30.782827,29.98106,30.694445,33.409092,32.5,30.8333333333333,37.119457,39.59722,39.25,50.737858,54.136364,51.05263,49.411766,49.27778,45.42857,40.882355,41.17647,40.3125,40.15,41.51,40.9375,35.0,40.789474,40.652172,39.04762,41.137535,39.23077,40.185184,42.57143,40.263157,41.75,42.5,42.25,40.0,39.705883,40.652172,39.411766,40.47619,39.210526,39.894737,40.55,40.526318
LAGOS,"Beans brown,sold loose / 1Kg",238.54861,235.84848,222.45778,235.18944,279.65417,254.76215,294.639,293.6389,296.9897619047615,388.87888,364.5175,348.679,416.69714,418.1005,395.17023,358.96216,388.7643,412.52664,424.5615,488.12738,484.87396,480.7621,472.79333,417.55533,417.55533,420.4985,455.47314,461.71423,400.0,457.55032,495.8957,467.75702,498.7434,494.22647527910686,466.0925,468.12122,467.45456,393.3769,376.82642,374.3135,343.476,310.6004,269.8378,265.13,270.4855
LAGOS,Beans:white black eye. sold loose / 1Kg,220.43933,201.73062,220.24374,214.29468,225.89691,242.59508,253.06555,271.39844,319.90333333333297,345.98624,356.9205,351.6245,364.84888,354.73013,356.56033,348.41946,386.96683,411.21945,409.92133,402.107,406.27017,395.7932,395.7932,404.7819,450.0,409.79865,453.27136,441.5431,526.36365,530.7486,443.556,446.56448,455.30685,400.923369465934,400.57718,443.5769,440.0,398.28867,386.89734,369.63815,391.9765,307.0388,272.93784,306.57,315.2329
LAGOS,Beef Bone in / 1Kg,936.39484,875.69995,801.9575,955.9339,812.5306,859.975,865.1821,1036.8875,924.0161111111111,1057.9299,900.3107,1034.3828,1008.1642,1025.5557,1124.7748,1055.5555,1132.6447,1169.0693,1111.1111,1122.8317,1192.1296,1129.1666,1151.19,1525.9259,1525.9259,1314.4628,1126.1904,1090.7407,1500.0,1320.5883,1256.7902,1230.0,1172.2222,1110.5555555555557,1024.0741,1122.1267,1223.8093,1130.7693,1126.5079,1155.4008,1145.5869,1163.6364,1149.4253,1095.25,1129.3612
LAGOS,"Beef,boneless / 1Kg",940.6604,1031.8284,1116.6871,997.8139,1214.8445,1209.5538,955.3414,1150.6776,1168.8096666666652,1232.8396,2126.554,1190.9573,1363.3142,1378.8832,1320.9116,1264.9122,1404.386,1472.6265,1451.5059,1673.782,1640.5696,1633.3334,1691.177,1689.1906,1389.1906,1207.1779,1238.7635,1250.9722,1344.0222,1324.7052,1326.0468,1522.5,1325.1323,1266.6666666666667,1319.0476,1264.1138,1312.5472,1284.804,1267.4603,1248.7745,1211.5032,1264.035,1241.4249,1275.92,1306.8422
LAGOS,Bread sliced 500g / 1 loaf,218.65079,228.55556,228.61111,235.90909,238.5,248.125,300.0,254.58333,300.54,318.32993,271.5,275.1111,308.05,304.0,299.5238,289.4737,294.21054,307.61905,291.17648,272.22223,266.66666,258.46155,250.23529,309.375,350.0,328.21054,339.5238,297.61905,295.55734,296.3158,305.17242,295.0,297.3684,295.7142857142857,305.0,306.5,308.8169,291.66666,274.7619,287.77777,288.63635,205.26315,247.89473,298.21,288.8889
LAGOS,Bread unsliced 500g / 1 loaf,216.16667,283.22223,227.77777,221.77272,231.16667,252.85715,300.0,221.11111,260.44,260.41467,275.0,249.5,265.81,256.3889,259.0,253.88889,260.0,250.0,238.0,267.5,272.22223,265.0,256.25,250.0,300.0,252.77777,298.8095,252.27272,262.96182,241.30435,256.07144,247.61905,252.63158,243.1818181818182,252.5,238.09525,257.4917,255.55556,254.54546,263.1579,275.0,247.22223,255.55556,250.0,245.0
LAGOS,Broken Rice (Ofada) / 1Kg,446.82535,546.7545,488.4675,551.5681,533.171,730.655,667.65967,621.408,773.6741666666665,664.47705,679.4204,630.435,720.6125,712.3041,709.2593,705.55554,699.4048,698.0903,689.30707,566.3439,562.3019,548.26764,548.26764,575.85864,641.6667,588.69366,566.5756,578.23627,602.5806,661.4634,610.5449,578.6888,539.1308,522.222222222222,608.9593,581.0458,540.0,557.42163,540.88586,530.01373,510.51532,534.05115,516.4773,523.57,543.00885
LAGOS,Catfish (obokun) fresh,,,,,,,,,,,,,1239.155,1297.9344,1259.545,1332.6919,1394.203,1390.835,1395.04,1396.7,1381.66,1417.7026,1303.9211,1400.6456,1400.6456,1358.2456,1291.6666,1165.0327,1256.1395,1271.9697,1300.7471,1312.6984,1356.2091,1439.5478089681953,1396.4987,1354.7872,1396.1702,1305.5555,1318.6212,1394.4445,1381.8827,1297.3704,1285.4307,1308.05,1287.037
LAGOS,Catfish :dried,,,,,,,,,,,,,2252.65,2300.353,2369.815,2359.6309,2365.0554,2404.51,2400.69,2400.0,2385.84,1982.963,2178.662,2193.2234,2193.2234,1950.0,1908.8889,1807.6923,1827.4788,1891.6666,1852.8572,1854.0256,1505.8823,1546.66666666667,1537.594,1643.3673,1782.8718,1800.0,1797.5,1730.0,1729.1665,1653.125,1596.4762,1611.64,1614.1711
LAGOS,Catfish Smoked,,,,,,,,,,,,,1554.2625,1576.9221,1575.0,1509.2589,1500.4991,1513.635,1522.3,1526.365,1514.37,1500.0,1533.3334,1534.0917,1534.0917,1525.0,1500.0,1500.0,1500.0,1511.7466,1600.0,1671.9807,1640.0,1500,1567.4357,1700.0,1560.9893,1600.0,1595.0,1633.3334,1670.0,1593.3334,1582.6086,1600.0,1577.7778
LAGOS,Chicken Feet / 1Kg,816.6667,681.6667,701.6667,637.5,612.5,500.0,793.75,616.6667,687.5,809.5363,600.0,750.0,998.8283,970.0,950.0,916.6667,1025.0,1100.0,1140.0,1066.6666,1067.2,1000.0,940.0,1141.6666,1141.6666,925.0,875.566,792.8571,811.7984,875.0,1036.3636,970.0,1033.3334,900,850.0,850.0,916.6119,828.5714,833.3333,850.0,820.0,800.0,780.0,812.5,784.0
LAGOS,Chicken Wings / 1Kg,721.875,775.50507,776.7857,753.125,800.5682,884.375,886.4583,802.43054,930.5555555555554,1016.80505,962.5,974.2857,1079.07,1098.2142,1028.5714,1062.1296,1065.625,1117.6471,1190.0,1200.0,1200.6,1113.8889,1076.4706,1164.7059,1164.7059,1082.5,1143.4783,1010.0,1125.963,1129.5454,1177.7778,1131.579,1134.2106,1147.5,1155.5555,1157.8948,1129.2054,1028.5714,1009.5238,1163.1578,1125.4546,1057.8948,1012.6316,1026.78,1005.9
LAGOS,Dried Fish Sardine,,,,,,,,,,,,,1998.2175,1976.3888,1921.165,1921.4811,1993.3604,1981.11,1993.055,1924.07,1890.3405,1764.7008,1802.7775,1625.0,1520.0,1322.449,1301.0204,1350.0,1384.6388,1396.9573,1395.8975,1401.7396,1411.1111,1477.22222222222,1476.5568,1545.4546,1413.4036,1410.6238,1416.3636,1500.4902,1463.9391,1377.7778,1349.0476,1325.13,1346.9136
LAGOS,Evaporated tinned milk carnation 170g / 1 unit,117.5,113.333336,121.666664,126.333336,122.666664,112.5,126.0,121.25,127,143.92567,148.75,141.66667,140.015,126.666664,140.0,150.0,152.85715,156.66667,178.75,156.0,170.0,155.71428,155.71428,145.0,160.0,153.33333,152.27272,158.0,157.6444,153.33333,150.0,147.5,151.66667,145,142.5,155.0,152.10258,151.66667,148.57143,151.42857,157.5,146.66667,150.0,158.0,152.5
LAGOS,"Evaporated tinned milk(peak), 170g / 1 unit",145.4762,142.89772,146.875,146.25,160.55943,133.86363,134.83333,130.0,130,130.0,150.0,150.0,145.0,173.36363,192.0,196.11111,195.71428,197.14285,195.29411,210.0,206.17647,198.66667,198.66667,197.22223,198.0,190.58824,190.16667,195.1579,205.0,193.91304,200.5,198.38095,202.10527,201,200.5,200.15,220.0,208.125,200.95238,203.1579,203.80952,195.88235,182.63158,205.38,200.88889
LAGOS,Frozen chicken / 1 unit,856.1688,923.75,991.6667,981.5657,989.5833,971.4286,1015.6818,1015.0,1050,1166.6249,1115.2778,1235.0,1172.555,1290.9722,1244.4445,1378.9474,1357.8948,1438.0952,1466.6666,1331.579,1340.0,1232.3529,1318.75,1293.75,1293.75,1310.5264,1304.1666,1240.0,1325.6777,1264.5834,1303.4482,1245.0,1278.9474,1295,1263.1578,1276.1904,1283.117,1304.6666,1316.8422,1488.2354,1467.6471,1500.0,1505.2632,1509.28,1630.0
